transaction_id,timestamp,amount,transaction_type,sender_account_age_days,receiver_account_age_days,sender_tx_count_24h,receiver_unique_senders_24h,device_changed,location_changed,failed_login_attempts,is_fraud
TXN_301587,2024-10-13T06:41:00Z,72119.82,NEFT,3580,1301,5,6,False,False,0,0
TXN_302245,2024-10-01T12:42:00Z,26423.19,RTGS,2067,3515,1,6,False,False,1,0
TXN_300081,2024-05-30T09:45:00Z,7850.61,IMPS,1879,3619,5,9,False,False,0,0
TXN_301551,2024-12-08T18:36:00Z,1176.06,RTGS,1090,3431,4,6,False,False,1,0
TXN_300712,2024-02-25T22:07:00Z,22592.79,NEFT,2248,3190,4,8,False,False,0,0
TXN_301043,2024-11-14T06:18:00Z,1347.37,NEFT,1417,3228,0,2,False,False,0,0
TXN_300152,2024-06-20T12:56:00Z,2283.02,RTGS,3487,2005,4,2,False,False,0,0
TXN_300448,2024-10-12T12:41:00Z,1013.65,NEFT,1915,2345,4,3,False,False,1,0
TXN_300078,2024-01-27T15:36:00Z,5341.65,UPI,719,1922,1,2,False,False,1,0
TXN_301935,2024-03-13T14:00:00Z,2212.39,IMPS,967,1888,2,4,False,False,0,0
TXN_300705,2024-05-15T19:09:00Z,5009.63,UPI,2008,3064,0,3,False,False,1,0
TXN_302113,2024-04-20T14:44:00Z,2932.22,RTGS,3466,120,4,9,False,True,1,0
TXN_301817,2024-07-20T06:38:00Z,2093.55,UPI,192,745,5,3,False,False,1,0
TXN_302401,2024-04-26T10:39:00Z,942.86,RTGS,3399,504,7,1,False,False,1,0
TXN_301435,2024-01-23T19:29:00Z,1343.47,RTGS,1612,2535,1,9,False,False,1,0
TXN_302683,2024-11-06T21:17:00Z,12252.77,UPI,1011,481,2,3,False,False,0,0
TXN_300366,2024-12-27T10:04:00Z,16342.99,NEFT,2076,1295,3,6,True,False,0,0
TXN_302393,2024-12-28T14:52:00Z,2199.62,NEFT,3280,3176,6,7,False,False,0,0
TXN_300045,2024-04-11T20:38:00Z,15617.95,UPI,3137,615,2,3,False,False,1,0
TXN_301996,2024-03-15T22:57:00Z,11554.76,RTGS,528,263,1,2,False,False,0,0
TXN_300191,2024-12-22T21:47:00Z,14119.5,UPI,3201,1241,3,9,False,False,0,0
TXN_300273,2024-07-06T10:55:00Z,450.48,NEFT,1329,3027,0,2,False,False,0,0
TXN_300979,2024-11-25T12:06:00Z,411.98,UPI,741,3597,7,4,False,False,1,0
TXN_300716,2024-12-06T22:36:00Z,8528.2,RTGS,2048,2318,2,7,False,False,1,0
TXN_301232,2024-08-25T11:59:00Z,598.11,RTGS,445,1632,6,3,False,False,1,0
TXN_301836,2024-03-06T19:50:00Z,1080.8,IMPS,3331,476,2,7,False,False,0,0
TXN_300717,2024-06-09T15:19:00Z,2634.39,NEFT,3367,2588,4,2,False,False,0,0
TXN_302067,2024-09-19T22:59:00Z,2847.03,IMPS,2333,3446,5,3,False,False,0,0
TXN_300474,2024-04-13T06:17:00Z,3060.94,UPI,1993,511,7,3,False,False,1,0
TXN_300143,2024-03-05T08:48:00Z,6590.27,NEFT,2236,761,3,9,False,False,0,0
TXN_300605,2024-09-18T17:41:00Z,50443.19,UPI,2400,1658,4,8,False,True,0,0
TXN_302784,2024-07-08T10:35:00Z,4136.56,NEFT,104,1561,32,5,False,False,1,1
TXN_301049,2024-08-24T19:01:00Z,120902.66,NEFT,3365,3273,5,2,True,False,1,0
TXN_300767,2024-05-18T12:44:00Z,9792.53,UPI,2160,916,7,3,False,False,0,0
TXN_301500,2024-02-05T19:52:00Z,18344.86,NEFT,365,1998,6,9,False,True,0,0
TXN_301829,2024-04-29T21:31:00Z,104287.06,UPI,3053,1468,6,3,False,False,1,0
TXN_302780,2024-10-14T18:39:00Z,23091.96,NEFT,511,1465,3,25,False,False,1,1
TXN_302498,2024-11-29T13:34:00Z,19508.9,RTGS,430,902,7,6,False,False,0,0
TXN_300384,2024-12-24T17:00:00Z,4303.36,IMPS,3155,2395,3,2,True,False,0,0
TXN_300231,2024-12-11T15:47:00Z,9693.59,NEFT,1014,2287,2,6,False,False,1,0
TXN_300763,2024-02-01T13:59:00Z,25892.5,NEFT,1357,3119,4,9,True,False,1,0
TXN_302608,2024-04-29T17:39:00Z,23883.28,IMPS,2362,2786,3,3,False,False,0,0
TXN_301350,2024-02-03T14:15:00Z,689.41,NEFT,3443,3199,3,4,False,False,1,0
TXN_300473,2024-01-24T22:58:00Z,15821.55,UPI,735,1896,6,7,True,False,1,0
TXN_301156,2024-02-26T12:48:00Z,895.06,NEFT,1377,90,5,4,False,False,0,0
TXN_301316,2024-03-12T11:59:00Z,1055.21,IMPS,1185,3389,0,5,False,False,0,0
TXN_302482,2024-12-12T19:26:00Z,11873.39,IMPS,2869,699,0,6,False,False,1,0
TXN_302766,2024-04-03T22:37:00Z,17552.95,RTGS,1012,266,3,47,False,False,1,1
TXN_302757,2024-12-16T10:23:00Z,694.26,IMPS,1096,1072,4,26,False,False,1,1
TXN_302169,2024-09-22T14:41:00Z,9695.56,IMPS,1505,2676,0,3,False,False,0,0
TXN_300736,2024-09-20T15:05:00Z,502.73,RTGS,1017,1828,0,6,False,False,1,0
TXN_301902,2024-10-20T11:06:00Z,1646.98,UPI,3299,2373,2,9,False,False,1,0
TXN_301563,2024-06-21T18:09:00Z,1113.0,UPI,2068,2879,3,6,False,False,0,0
TXN_301368,2024-08-21T06:14:00Z,3727.19,IMPS,3291,2070,2,6,False,False,1,0
TXN_302493,2024-09-10T18:31:00Z,6464.19,NEFT,1960,863,3,6,False,False,0,0
TXN_301454,2024-02-16T19:25:00Z,1923.97,IMPS,77,2254,2,1,False,False,0,0
TXN_300841,2024-10-06T16:35:00Z,7498.28,RTGS,1682,1459,1,6,False,False,1,0
TXN_300869,2024-12-23T10:06:00Z,3766.48,RTGS,2911,1328,2,3,False,False,0,0
TXN_302095,2024-08-10T20:00:00Z,25660.94,RTGS,1950,3475,5,8,False,True,1,0
TXN_300220,2024-03-14T11:03:00Z,6581.79,UPI,367,2361,2,7,False,False,1,0
TXN_302426,2024-01-03T06:26:00Z,4307.7,UPI,162,2764,4,6,False,False,0,0
TXN_301987,2024-10-06T07:15:00Z,6580.89,IMPS,3014,391,5,1,False,False,1,0
TXN_301957,2024-03-21T22:11:00Z,2857.86,UPI,2660,560,7,8,False,False,0,0
TXN_301039,2024-10-15T10:43:00Z,3745.42,IMPS,1682,3194,6,3,False,True,1,0
TXN_301859,2024-07-03T22:40:00Z,2670.11,RTGS,3037,1185,4,7,False,False,0,0
TXN_301565,2024-03-24T13:24:00Z,12104.68,IMPS,468,3142,2,1,False,False,0,0
TXN_300817,2024-08-11T10:45:00Z,948.97,NEFT,2806,2128,5,4,False,False,0,0
TXN_301612,2024-02-18T09:21:00Z,14169.52,NEFT,63,379,2,2,False,False,0,0
TXN_301619,2024-03-11T12:03:00Z,120967.7,RTGS,762,1488,1,8,False,False,0,0
TXN_301968,2024-02-18T22:34:00Z,2641.19,IMPS,3112,1270,1,7,False,False,0,0
TXN_301273,2024-02-26T20:44:00Z,22582.8,UPI,290,208,1,5,False,False,1,0
TXN_301966,2024-03-07T11:38:00Z,1182.8,RTGS,1372,2451,1,7,False,False,1,0
TXN_301493,2024-10-13T16:15:00Z,754.17,RTGS,2985,2308,1,9,False,False,1,0
TXN_300214,2024-01-19T13:51:00Z,3784.81,RTGS,3254,692,7,2,False,False,0,0
TXN_300144,2024-06-17T13:41:00Z,18637.05,IMPS,430,535,2,1,False,False,1,0
TXN_302633,2024-10-23T09:37:00Z,5111.92,NEFT,2142,2534,2,6,True,False,1,0
TXN_300029,2024-05-07T22:07:00Z,48427.76,NEFT,1732,1294,0,4,True,False,1,0
TXN_301855,2024-09-23T21:20:00Z,4123.62,UPI,1117,2600,5,9,False,False,1,0
TXN_301184,2024-03-21T13:04:00Z,21249.39,IMPS,2294,673,2,2,False,True,0,0
TXN_300799,2024-06-12T09:57:00Z,14104.24,IMPS,1214,1672,4,6,False,False,1,0
TXN_301112,2024-03-30T18:13:00Z,5005.03,UPI,2100,569,3,3,False,False,0,0
TXN_300274,2024-07-18T17:32:00Z,4428.76,NEFT,2091,2364,2,6,False,False,0,0
TXN_300407,2024-03-09T08:47:00Z,5312.22,RTGS,2176,506,2,2,False,False,1,0
TXN_302492,2024-01-08T21:21:00Z,6269.97,RTGS,1100,1406,4,4,False,False,1,0
TXN_302153,2024-03-24T16:49:00Z,20261.23,RTGS,347,3017,4,1,False,False,1,0
TXN_301643,2024-05-22T08:02:00Z,4271.42,NEFT,1658,2804,4,2,False,False,0,0
TXN_301881,2024-09-17T22:27:00Z,266.64,IMPS,1636,3145,2,6,False,False,1,0
TXN_300188,2024-11-27T21:54:00Z,106673.16,IMPS,3554,1905,6,5,False,False,0,0
TXN_300848,2024-06-10T12:59:00Z,9899.25,IMPS,1515,862,0,6,True,False,0,0
TXN_300952,2024-03-29T11:57:00Z,1188.24,NEFT,2993,894,5,4,False,False,0,0
TXN_300410,2024-10-11T09:52:00Z,1328.29,NEFT,426,872,6,8,False,False,0,0
TXN_300370,2024-04-02T13:34:00Z,8102.85,IMPS,2752,847,5,7,False,True,1,0
TXN_302570,2024-09-01T10:58:00Z,2024.11,IMPS,210,2198,7,3,True,True,1,0
TXN_300543,2024-12-26T13:34:00Z,14180.76,IMPS,3011,1001,6,6,False,False,1,0
TXN_300910,2024-03-02T14:51:00Z,2581.95,UPI,1252,3548,3,1,False,False,1,0
TXN_302199,2024-05-28T17:14:00Z,17230.33,RTGS,3561,3031,5,1,False,False,1,0
TXN_300571,2024-06-27T08:36:00Z,3859.82,NEFT,136,3314,2,1,False,False,0,0
TXN_302257,2024-08-26T20:24:00Z,5683.84,UPI,1662,308,2,9,False,False,1,0
TXN_300878,2024-02-04T11:29:00Z,3667.03,UPI,515,1055,7,1,False,False,1,0
TXN_302049,2024-03-24T21:14:00Z,2774.41,UPI,2659,2105,4,1,False,False,0,0
TXN_300482,2024-06-12T12:31:00Z,121164.2,UPI,339,1694,1,1,False,False,0,0
TXN_300538,2024-05-22T16:25:00Z,56455.62,IMPS,1242,3414,0,6,True,False,0,0
TXN_300064,2024-02-20T14:43:00Z,1949.16,NEFT,2498,194,4,8,False,False,0,0
TXN_301631,2024-10-21T17:16:00Z,4436.99,UPI,1333,2947,6,9,False,True,0,0
TXN_300669,2024-07-24T12:23:00Z,34545.28,IMPS,755,856,4,2,False,False,0,0
TXN_302210,2024-05-22T15:16:00Z,42133.76,NEFT,2623,748,3,8,False,False,0,0
TXN_300606,2024-10-18T20:11:00Z,35091.37,RTGS,214,1228,4,8,False,False,0,0
TXN_301812,2024-08-28T21:48:00Z,5328.15,IMPS,2119,3529,0,7,False,False,1,0
TXN_302581,2024-06-22T11:56:00Z,1100.65,RTGS,2280,527,6,6,False,False,1,0
TXN_300983,2024-08-12T09:48:00Z,2270.09,IMPS,1418,1091,4,9,False,False,1,0
TXN_301105,2024-05-02T13:41:00Z,579.92,NEFT,1639,546,7,9,False,True,1,0
TXN_300013,2024-02-08T07:27:00Z,2528.72,IMPS,1376,1923,7,7,False,False,0,0
TXN_302306,2024-08-03T17:20:00Z,16639.74,IMPS,1334,822,4,9,False,False,1,0
TXN_300947,2024-11-29T08:41:00Z,3512.75,UPI,2109,1285,2,4,False,False,0,0
TXN_300747,2024-11-30T10:09:00Z,31830.87,UPI,906,2040,2,6,False,False,1,0
TXN_301065,2024-08-06T07:00:00Z,643.18,RTGS,1008,379,1,4,False,False,0,0
TXN_301108,2024-08-29T10:40:00Z,21105.32,UPI,2543,2503,2,5,False,False,0,0
TXN_300076,2024-01-21T12:42:00Z,52129.46,RTGS,2999,1363,6,2,False,False,0,0
TXN_302573,2024-01-10T20:22:00Z,8697.44,NEFT,3511,389,5,8,False,True,1,0
TXN_300851,2024-11-05T21:07:00Z,65374.54,NEFT,3134,2321,1,4,False,False,1,0
TXN_300185,2024-05-20T11:52:00Z,7539.59,IMPS,1107,1741,7,3,False,True,0,0
TXN_301068,2024-04-23T20:38:00Z,27422.88,RTGS,2803,3043,4,9,False,False,1,0
TXN_301147,2024-09-21T07:46:00Z,23036.37,NEFT,2469,1549,3,1,False,False,1,0
TXN_300602,2024-04-12T21:15:00Z,2854.18,UPI,2409,2059,1,1,False,False,0,0
TXN_301795,2024-05-10T15:48:00Z,22903.26,IMPS,2664,1940,5,7,False,False,0,0
TXN_300435,2024-03-02T19:57:00Z,2453.13,IMPS,1605,304,4,4,False,False,1,0
TXN_300889,2024-12-20T10:19:00Z,70272.44,UPI,449,1407,5,1,False,False,0,0
TXN_300946,2024-02-23T10:20:00Z,27595.56,RTGS,3327,519,2,7,False,False,0,0
TXN_302056,2024-03-26T13:43:00Z,4484.14,UPI,1787,2605,0,9,False,False,1,0
TXN_300816,2024-07-23T10:50:00Z,1433.94,RTGS,1180,246,2,4,False,False,0,0
TXN_300573,2024-04-25T15:23:00Z,813.32,NEFT,240,2084,2,7,False,False,1,0
TXN_300335,2024-07-04T06:29:00Z,11821.38,IMPS,1160,2655,4,2,False,False,1,0
TXN_301443,2024-09-08T06:40:00Z,1275.52,RTGS,1992,582,2,6,False,False,0,0
TXN_301942,2024-01-31T16:49:00Z,6903.07,NEFT,193,1451,0,4,False,False,0,0
TXN_300988,2024-09-16T08:57:00Z,6625.0,IMPS,1810,1594,2,4,True,False,0,0
TXN_300360,2024-07-19T16:06:00Z,521.4,NEFT,3278,983,2,1,False,False,1,0
TXN_301074,2024-04-17T08:32:00Z,598.71,IMPS,1564,1116,1,9,False,False,1,0
TXN_302308,2024-12-03T06:32:00Z,4091.09,RTGS,3067,1735,5,1,False,False,0,0
TXN_300389,2024-05-10T14:02:00Z,1868.63,NEFT,1905,2085,7,5,False,False,1,0
TXN_301446,2024-08-28T20:34:00Z,3941.52,NEFT,1000,2401,6,8,False,False,0,0
TXN_302634,2024-01-19T16:58:00Z,2558.06,RTGS,2702,1952,0,1,False,False,0,0
TXN_301116,2024-08-03T11:36:00Z,2638.95,UPI,630,266,1,6,False,False,1,0
TXN_302654,2024-07-13T10:52:00Z,29752.01,IMPS,170,790,4,8,True,False,0,0
TXN_301600,2024-04-22T10:48:00Z,7822.99,RTGS,2447,3008,1,6,False,False,1,0
TXN_300434,2024-06-21T18:52:00Z,2517.15,IMPS,3551,3209,3,7,False,False,1,0
TXN_301552,2024-05-23T16:13:00Z,9125.19,UPI,1040,2057,3,8,False,False,1,0
TXN_302217,2024-10-13T06:30:00Z,1669.93,NEFT,2013,1700,7,9,False,False,0,0
TXN_300783,2024-06-27T08:58:00Z,2111.67,UPI,2455,2965,1,8,False,True,1,0
TXN_301055,2024-10-06T12:59:00Z,8792.69,NEFT,2075,822,3,7,False,False,0,0
TXN_300104,2024-11-08T07:56:00Z,5790.19,UPI,1052,2211,0,7,False,False,0,0
TXN_301206,2024-07-01T17:42:00Z,12483.72,NEFT,969,3371,0,1,False,True,1,0
TXN_301938,2024-02-28T10:55:00Z,18247.04,NEFT,393,3571,6,6,False,False,1,0
TXN_300780,2024-09-21T22:56:00Z,7056.77,NEFT,3111,1643,5,9,False,False,0,0
TXN_302696,2024-12-15T09:37:00Z,20909.57,IMPS,1050,498,5,4,False,False,1,0
TXN_302003,2024-11-21T22:30:00Z,3166.58,RTGS,2293,2206,7,7,False,False,1,0
TXN_300308,2024-09-16T11:49:00Z,1129.16,IMPS,2463,3332,7,7,False,False,0,0
TXN_300141,2024-06-15T16:08:00Z,1513.28,UPI,306,1100,6,7,False,False,1,0
TXN_301729,2024-02-16T20:38:00Z,8143.61,RTGS,196,3475,6,9,False,False,1,0
TXN_301234,2024-05-01T14:00:00Z,6058.35,IMPS,879,3127,6,7,False,False,1,0
TXN_301422,2024-05-25T12:58:00Z,4195.12,IMPS,3195,662,2,7,False,False,0,0
TXN_302206,2024-04-08T10:14:00Z,2063.16,UPI,1905,3550,3,2,False,False,0,0
TXN_302592,2024-12-30T21:39:00Z,1003.12,IMPS,2802,2748,4,6,False,True,0,0
TXN_302486,2024-06-21T10:18:00Z,2218.58,RTGS,582,828,7,5,False,False,0,0
TXN_301391,2024-10-31T07:23:00Z,4499.86,IMPS,2591,1474,0,8,False,False,1,0
TXN_302282,2024-02-13T19:06:00Z,1268.61,RTGS,1775,698,6,9,False,False,0,0
TXN_301379,2024-06-10T17:31:00Z,20316.02,UPI,2002,1727,2,4,False,False,0,0
TXN_301533,2024-02-24T17:25:00Z,16623.04,UPI,1588,2081,3,9,False,False,0,0
TXN_300361,2024-01-13T19:55:00Z,2333.68,RTGS,2184,1528,5,8,False,False,0,0
TXN_300561,2024-06-17T19:11:00Z,6140.84,IMPS,2245,2010,2,4,False,False,1,0
TXN_302547,2024-04-04T10:11:00Z,6458.98,NEFT,2739,500,4,1,False,False,1,0
TXN_301130,2024-10-05T11:24:00Z,10864.45,IMPS,1880,1773,7,6,False,False,0,0
TXN_302516,2024-04-03T18:57:00Z,7256.17,UPI,752,2905,1,5,False,False,0,0
TXN_302507,2024-12-05T20:22:00Z,3001.02,IMPS,3159,1322,0,9,False,True,1,0
TXN_300077,2024-10-01T08:29:00Z,23071.16,NEFT,876,1742,3,8,False,False,0,0
TXN_301901,2024-12-11T16:53:00Z,10417.54,NEFT,181,711,0,8,False,False,1,0
TXN_300945,2024-09-26T19:39:00Z,8112.45,UPI,2839,2027,6,3,False,False,0,0
TXN_300710,2024-06-09T21:34:00Z,14449.71,RTGS,1167,135,6,4,False,False,0,0
TXN_302362,2024-11-07T17:58:00Z,1370.68,IMPS,1774,2873,7,3,False,False,1,0
TXN_301313,2024-12-26T21:23:00Z,11935.18,RTGS,2326,1982,3,9,True,False,1,0
TXN_301847,2024-04-11T15:55:00Z,223.14,UPI,2287,2868,3,6,False,False,1,0
TXN_301658,2024-07-04T14:36:00Z,2865.21,IMPS,2707,3397,5,4,False,False,1,0
TXN_300563,2024-01-01T07:58:00Z,194.01,RTGS,2176,2017,7,7,False,False,0,0
TXN_300612,2024-02-27T08:59:00Z,4634.81,NEFT,1306,1309,0,3,False,False,0,0
TXN_302359,2024-10-05T08:35:00Z,6994.56,NEFT,2165,437,4,9,False,False,1,0
TXN_302123,2024-07-23T08:27:00Z,14733.96,NEFT,3557,1101,5,3,False,False,0,0
TXN_301682,2024-10-22T14:21:00Z,1776.4,UPI,3158,2384,6,8,False,False,1,0
TXN_301014,2024-02-09T07:06:00Z,6247.78,NEFT,1870,2051,2,1,False,False,0,0
TXN_302360,2024-06-22T15:25:00Z,1225.05,IMPS,1706,1358,5,7,False,False,1,0
TXN_300087,2024-01-02T19:01:00Z,12255.41,IMPS,1386,1014,4,7,False,False,0,0
TXN_301814,2024-06-14T09:15:00Z,957.87,NEFT,3204,140,1,9,False,False,0,0
TXN_302121,2024-05-15T13:40:00Z,180175.9,NEFT,2178,2991,2,4,False,False,1,0
TXN_300262,2024-03-14T20:46:00Z,934.99,NEFT,957,3506,3,9,False,False,0,0
TXN_302229,2024-06-19T11:17:00Z,4897.78,NEFT,3530,3241,6,9,False,False,1,0
TXN_302085,2024-10-28T21:26:00Z,520.51,RTGS,718,2948,7,8,False,False,0,0
TXN_300721,2024-07-13T14:22:00Z,3832.88,RTGS,3522,319,7,9,False,False,1,0
TXN_301405,2024-12-17T13:20:00Z,5774.96,UPI,2722,2056,2,7,False,False,0,0
TXN_301266,2024-10-31T22:03:00Z,10637.1,IMPS,1341,446,3,9,False,False,1,0
TXN_301336,2024-04-10T20:30:00Z,3263.22,IMPS,3273,853,4,1,False,False,0,0
TXN_301071,2024-02-21T13:22:00Z,284.73,RTGS,3525,3343,1,5,True,False,1,0
TXN_301674,2024-10-16T11:34:00Z,7771.43,IMPS,2550,1173,7,9,False,False,1,0
TXN_301959,2024-06-15T06:43:00Z,3948.42,IMPS,3596,920,7,9,False,False,0,0
TXN_300824,2024-04-23T22:40:00Z,3316.17,UPI,1045,1049,4,9,False,False,0,0
TXN_300738,2024-06-28T18:03:00Z,52325.15,NEFT,300,1042,5,1,False,False,1,0
TXN_301605,2024-01-28T14:11:00Z,2275.87,NEFT,1077,3444,1,1,False,False,1,0
TXN_300059,2024-10-01T16:09:00Z,482.31,RTGS,1635,2443,7,5,False,False,0,0
TXN_301202,2024-11-08T12:02:00Z,64344.02,IMPS,704,2373,2,7,False,False,0,0
TXN_300160,2024-04-20T13:02:00Z,1834.85,NEFT,2437,2771,7,8,False,False,1,0
TXN_301606,2024-07-23T11:58:00Z,2701.51,NEFT,1822,498,3,9,False,False,0,0
TXN_300617,2024-09-03T06:17:00Z,2256.86,UPI,922,2378,2,8,False,False,0,0
TXN_302175,2024-08-07T22:44:00Z,18016.8,IMPS,3266,2485,3,6,False,False,0,0
TXN_302197,2024-10-31T16:34:00Z,2651.15,RTGS,98,389,4,9,False,False,1,0
TXN_301840,2024-07-12T16:32:00Z,13440.34,IMPS,1676,1030,1,3,False,False,1,0
TXN_302668,2024-06-09T09:31:00Z,5088.22,RTGS,2723,2378,0,2,False,False,0,0
TXN_300019,2024-06-03T06:38:00Z,608.1,RTGS,1586,3317,2,9,False,False,1,0
TXN_300021,2024-12-24T11:42:00Z,24001.2,IMPS,569,1076,7,2,False,False,1,0
TXN_302518,2024-01-02T09:43:00Z,2071.98,NEFT,1021,1054,0,3,False,False,1,0
TXN_301392,2024-10-27T19:56:00Z,26392.17,IMPS,543,305,2,8,False,False,0,0
TXN_302494,2024-09-17T15:37:00Z,23081.07,UPI,1115,2020,4,6,False,False,1,0
TXN_302370,2024-10-02T18:15:00Z,14097.08,IMPS,2643,1116,2,8,False,False,0,0
TXN_301075,2024-01-10T20:36:00Z,4008.44,NEFT,2113,1567,7,3,False,False,0,0
TXN_301361,2024-02-08T18:48:00Z,78993.02,RTGS,3016,1345,7,8,False,True,0,0
TXN_302763,2024-07-27T08:42:00Z,1280.25,RTGS,449,1274,21,2,False,False,1,1
TXN_300550,2024-01-28T19:42:00Z,7998.95,UPI,1458,2554,1,5,True,False,0,0
TXN_302751,2024-06-03T18:23:00Z,2216.86,IMPS,403,3188,29,4,False,False,0,1
TXN_302042,2024-01-03T17:59:00Z,52414.39,IMPS,2030,2172,7,7,False,False,0,0
TXN_302731,2024-01-31T18:37:00Z,583.51,UPI,2916,241,5,25,False,False,1,1
TXN_302366,2024-02-05T17:54:00Z,421.08,RTGS,63,505,4,5,False,False,0,0
